"name","yrnom","posit","recess","success","id","analu","seatid","spaethid","zukid","birdate","biryear","birthcit","birthst","childcit","childst","childsur","famses","famjud","nomrelig","natorig","race","gender","mothname","fathname","fathoccu","fathpol","fathpoln","undsch","undsta","unddat","undschn","gradsch","gradsta","graddat","gradschn","lawsch","lawsta","lawdat","lawschn","read","readst","readyr","readn","marryn","spouse","marryr","child","militbr","milityr1","milityr2","militran","militwar","clerkj","clerkyr1","clerkyr2","barst1","baryr1","barst2","baryr2","barst3","baryr3","privtyp1","privst1","privyrf1","privyrl1","privtyp2","privst2","privyrf2","privyrl2","schname1","schrank1","schyrf1","schyrl1","schname2","schrank2","schyrf2","schyrl2","schn","schcon","sttrist","sttriyr1","sttriyr2","stapst","stapyr1","stapyr2","stsupst","stsupyr1","stsupyr2","feddist","feddi","feddiyr1","feddiyr2","fedca","fedcayr1","fedcayr2","usasat","usasat1","usasat2","usat","usat1","usat2","ussgo1","ussgo2","ussg1","ussg2","usago1","usago2","usag1","usag2","uscab","uscab1","uscab2","ussec","ussec1","ussec2","usage","usage1","usage2","usagh","usagh1","usagh2","uspres1","uspres2","ushr1","ushryrf1","ushryrl1","ushr2","ushryrf2","ushryrl2","ussn1","ussnyrf1","ussnyrl1","ussn2","ussnyrf2","ussnyrl2","conconv","concong","concong1","concong2","artcon","artcon1","artcon2","artconsp","citat","citat1","citat2","cdep","cdep1","cdep2","cdis","cdis1","cdis2","saag","saag1","saag2","stag","stag1","stag2","ltgov","ltgov1","ltgov2","gov","gov1","gov2","stcab","stcab1","stcab2","mayor","mayor1","mayor2","stsenate","stsen1","stsen2","sthouse","sthse1","sthse2","ctycl","ctycl1","ctycl2","commsn","commsn1","commsn2","datenom","datesen","judnom","usjnom","stjnom","prsznom","prstnom","prposnom","prschnom","govatnom","uslenom","uslesnom","stlenom","stlesnom","stexpnom","stexsnom","usexnom","yrposnom","agenom","stnom","parnom","prparnom","prdssr","presname","prespart","nompres","socpres","econpres","congress","senparty","nomsen","ideo","mednmq1","medmq1","mednmq2","medmq2","qual","abarate","abavote","heardate","heardays","comdvote","comvote","intpro","intanti","sendate","senact","sensupp","senopp","serve","withdraw","dateserb","npart","nops","judgment","ndis","nconr","ncons","percrim","ncrim","percr","ncr","perfir","nfir","perunn","nunn","perecon","necon","perfed","nfed","perftax","nftax","datesere","agedep","reasdep","postdep","scssr","deathd","deathcit","deathst","deathag"
"Holmes, Oliver Wendell, Jr",1902,1,0,1,102,2,"03.13",59,"888","03/08/1841",1841,176,21,176,21,5,5,1,14,4,0,0,"Jackson, Amelia Lee","Holmes, Oliver W.",30,888,888,47,2,1861,1,888,888,888,888,47,2,1866,1,"888. NOMINEE DID NOT READ LAW",888,888,888,1,"Dixwell, Fanny Bowdich",1872,0,16,1861,1864,2,3,888,888,888,21,1867,888,888,888,888,4,21,1867,1871,4,21,1873,1882,47,5,1870,1871,47,7,1882,1882,2,1,888,888,888,888,888,888,21,1882,1902,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,0,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,"12/02/1902","12/02/1902",9,1,21,888,888,888,888,888,888,888,888,888,888,888,888,1,61,21,6,888,"Gray, Horace",26,6,0.405000001192093,888,888,57,6,0.302500009536743,888,888,888,888,888,888,888,888,"666. NO RECORD OF HEARING",666,"12/04/1902",2,888,888,"12/04/1902",1,666,666,1,"888. NOMINATION NOT WITHDRAWN","12/08/1902",5828,880,1,82,10,12,0.289537698030472,411,0.43624159693718,447,0.400000005960464,50,0.688888907432556,45,0.622418880462646,2373,0.603550314903259,169,0.632786929607391,305,"01/12/1932",90,1,777,"Cardozo, Benjamin Nathan","03/06/1935",55,51,93
"Day, William Rufus",1903,1,0,1,103,1,"06.09",60,"06.03.01","04/07/1849",1849,313,35,313,35,3,5,1,8,4,0,0,"Spalding, Emily","Day, Luther",20,8,1,69,2,1870,1,888,888,888,888,69,1,1872,1,"Robinson, George",35,1871,1,1,"Schaefer, Mary Elizabeth",1875,4,888,888,888,888,888,888,888,888,35,1872,888,888,888,888,3,35,1872,1886,4,35,1887,1897,888,888,888,888,888,888,888,888,888,888,35,1886,1887,888,888,888,888,888,888,888,888,888,888,6,1899,1903,888,888,888,888,888,888,888,888,888,888,888,888,888,888,23,1897,1898,23,1898,1898,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,0,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,"02/19/1903","02/19/1903",3,7,888,888,888,888,888,888,888,888,888,888,888,888,888,4,53,35,6,888,"Shiras, George, Jr.",26,6,0.405000001192093,888,888,57,6,0.302500009536743,888,888,888,888,888,888,888,888,"666. NO RECORD OF HEARING",666,"02/23/1903",2,888,888,"02/23/1903",1,666,666,1,"888. NOMINATION NOT WITHDRAWN","03/02/1903",3826,431,0,26,5,3,0.255813986063004,258,0.478964388370514,309,0.189189195632935,37,0.580645203590393,31,0.631125807762146,1510,0.608247399330139,97,0.608695685863495,138,"11/13/1922",73,1,13,"Butler, Pierce","07/09/1923",201,22,74
"Moody, William Henry",1906,1,0,1,104,1,"05.10",61,"888","12/23/1853",1853,186,21,186,21,1,5,1,6,4,0,0,"Emerson, Melissa","Moody, Henry",6,888,888,47,2,1876,1,888,888,888,888,47,1,1877,1,"Dana, Richard H.",21,1878,1,0,"888. NEVER MARRIED",888,888,888,888,888,888,888,888,888,888,21,1878,888,888,888,888,1,21,1878,1888,777,777,777,777,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,777,777,1904,1906,888,888,888,16,1902,1904,888,888,888,888,888,888,888,888,21,1895,1902,777,777,777,888,888,888,888,888,888,0,888,888,888,888,888,888,888,181,1888,1890,888,888,888,21,1890,1895,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,"12/03/1906","12/03/1906",888,888,888,888,888,888,888,3,888,888,888,888,888,888,888,2,52,21,6,888,"Brown, Henry Billings",26,6,0.405000001192093,888,888,59,6,0.326999992132187,888,888,888,888,888,888,888,888,"666. NO RECORD OF HEARING",666,"12/10/1906",2,888,888,"12/12/1906",1,666,666,1,"888. NOMINATION NOT WITHDRAWN","12/17/1906",474,61,0,4,0,0,0.162162199616432,37,0.555555582046509,27,0.200000002980232,5,0,1,0.554140090942383,157,0.5,8,0.857142925262451,7,"11/20/1910",56,2,777,"Lamar, Joseph Rucker","07/02/1917",181,21,63
"Lurton, Horace Harmon",1909,1,0,1,105,1,"04.16",62,"06.01.04","02/26/1844",1844,125,17,360,42,3,4,0,6,4,0,0,"Harmon, Sarah Ann","Lurton, Lycurgus",26,888,888,20,1,1860,1,888,888,888,888,26,2,1867,1,"888. NOMINEE DID NOT READ LAW",888,888,888,1,"Owen, Mary Francis",1867,4,4,1861,1865,17,3,888,888,888,42,1867,888,888,888,888,3,42,1867,1868,3,42,1878,1886,103,3,1898,1909,777,777,777,777,1,0,42,1875,1878,888,888,888,42,1886,1893,888,888,888,888,6,1893,1909,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,0,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,"12/13/1909","12/13/1909",3,7,888,888,888,888,888,888,888,888,888,888,888,888,888,16,65,42,1,888,"Peckham, Rufus Wheeler",27,6,0.189999997615814,888,888,61,6,0.319499999284744,888,888,888,888,888,888,888,888,"666. NO RECORD OF HEARING",666,"12/16/1909",2,888,888,"12/20/1909",1,666,666,1,"888. NOMINATION NOT WITHDRAWN","01/03/1910",911,93,0,3,0,0,0.243589699268341,78,0.338235288858414,68,0.5,8,0.833333313465118,6,0.604336023330688,369,0.73913037776947,23,0.600000023841858,20,"07/12/1914",70,3,777,"McReynolds, James Clark","07/12/1914",253,30,70
"Hughes, Charles Evans",1910,1,0,1,106,1,"07.09",63,"888","04/11/1862",1862,276,32,276,32,3,3,0,1,4,0,0,"Connelly, Mary C.","Hughes, David C.",3,888,888,11,2,1881,2,888,888,888,888,24,2,1884,1,"Gleason, William",32,1882,1,1,"Carter, Antoinette",1888,4,888,888,888,888,888,888,888,888,32,1884,888,888,888,888,4,32,1884,1891,4,32,1893,1906,25,7,1891,1895,75,6,1893,1900,2,0,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,1906,1906,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,0,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,32,1907,1910,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,"04/25/1910","04/25/1910",888,888,888,888,888,888,888,888,888,888,888,888,1,32,888,3,48,32,6,888,"Brewer, David Josiah",27,6,0.189999997615814,888,888,61,6,0.319499999284744,888,888,888,888,888,888,888,888,"666. NO RECORD OF HEARING",666,"05/02/1910",2,888,888,"05/02/1910",1,666,666,1,"888. NOMINATION NOT WITHDRAWN","10/10/1910",1418,144,0,7,1,0,0.203703701496124,108,0.398305088281631,118,0.357142895460129,14,0.714285671710968,14,0.641414105892181,594,0.694444417953491,36,0.564102590084076,39,"06/10/1916",54,8,5,"Clarke, John Hessin","08/27/1948",188,21,86
"White, Edward Douglass",1910,0,0,1,107,2,"01.14",56,"888","11/03/1845",1845,137,18,137,18,6,5,1,13,15,0,0,"Ringgold, Catherine","White, Edward",28,10,3,46,1,1861,2,888,888,888,888,96,1,1868,1,"Bermudez, Edward",18,1868,1,1,"Kent, Virginia Montgomery",1894,0,4,1861,1865,8,3,888,888,888,18,1868,888,888,888,888,1,18,1868,1878,1,18,1880,1890,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,18,1878,1880,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,18,1891,1894,777,777,777,0,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,18,1874,1879,888,888,888,888,888,888,888,888,888,"12/12/1910","12/12/1910",2,1,888,888,888,888,888,888,888,888,888,888,888,888,888,16,65,18,1,888,"Fuller, Melville Weston",27,6,0.189999997615814,888,888,61,6,0.319499999284744,888,888,888,888,888,888,888,888,"888. NO REFERRAL",888,"888. NO REFERRAL",888,888,888,"12/12/1910",1,666,666,1,"888. NOMINATION NOT WITHDRAWN","12/19/1910",2379,307,0,14,1,5,0.298701286315918,154,0.454545497894287,198,0.1875,32,0.560000002384186,25,0.633200824260712,1006,0.705882370471954,68,0.593023300170898,86,"05/19/1921",75,3,777,"Taft, William Howard","05/19/1921",55,51,75
"Van Devanter, Willis",1910,1,0,1,108,1,"02.23",64,"08.04.01","04/17/1859",1859,94,14,94,14,3,4,0,6,3,0,0,"Spencer, Violetta","Van Devanter, Isaac",20,888,888,34,2,1878,1,888,888,888,888,21,2,1881,1,"888. NOMINEE DID NOT READ LAW",888,888,888,1,"Burhans, Dellice",1883,2,888,888,888,888,888,888,888,888,14,1881,888,888,888,888,3,14,1881,1883,3,50,1890,1897,45,6,1898,1903,777,777,777,777,1,0,888,888,888,888,888,888,50,1889,1890,888,888,888,888,8,1903,1910,888,888,888,888,888,888,888,888,888,888,1897,1903,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,0,888,888,888,888,888,888,888,439,1887,1888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,50,1888,1888,888,888,888,16,1886,1886,"12/12/1910","12/12/1910",3,9,888,888,888,888,888,888,888,888,888,888,888,888,888,7,51,50,6,888,"White, Edward Douglass",27,6,0.189999997615814,888,888,61,6,0.319499999284744,888,888,888,888,888,888,888,888,"666. NO RECORD OF HEARING",666,"12/15/1910",2,888,888,"12/15/1910",1,666,666,1,"888. NOMINATION NOT WITHDRAWN","01/03/1911",5150,357,0,16,1,3,0.360563397407532,355,0.419270813465118,384,0.326923102140427,52,0.48076918721199,52,0.590471804141998,2183,0.628048777580261,164,0.584506988525391,426,"06/02/1937",78,1,777,"Black, Hugo Lafayette","02/08/1941",55,51,81
"Lamar, Joseph Rucker",1910,1,0,1,109,1,"05.11",65,"888","10/14/1857",1857,66,10,69,10,6,4,1,4,11,0,0,"Rucker, Mary","Lamar, James S.",20,888,888,7,2,1877,2,888,888,888,888,110,1,1877,1,"Foster, Henry Clay",10,1878,1,1,"Pendleton, Clarinda Huntington",1879,3,888,888,888,888,888,888,888,888,10,1878,888,888,888,888,3,10,1880,1903,3,10,1906,1910,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,10,1903,1905,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,0,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,10,1886,1889,888,888,888,2,1893,1893,"12/12/1910","12/12/1910",888,888,888,3,10,888,888,888,888,888,888,888,888,888,888,4,53,10,1,888,"Moody, William Henry",27,6,0.189999997615814,888,888,61,6,0.319499999284744,888,888,888,888,888,888,888,888,"666. NO RECORD OF HEARING",666,"12/15/1910",2,888,888,"12/15/1910",1,666,666,1,"888. NOMINATION NOT WITHDRAWN","01/03/1911",1133,110,0,8,0,0,0.262499988079071,80,0.445652186870575,92,0.384615391492844,13,0.692307710647583,13,0.603448271751404,464,0.73333328962326,30,0.44827589392662,29,"01/02/1916",58,3,777,"Brandeis, Louis Dembitz","01/02/1916",55,51,58
"Pitney, Mahlon",1912,1,0,1,110,1,"09.11",66,"888","02/05/1858",1858,255,30,255,30,1,5,1,10,4,0,0,"Halsted, Sarah  L.","Pitney, Henry C.",20,10,1,85,2,1879,1,85,2,1882,1,888,888,888,888,"Pitney, Henry C.",30,1882,1,1,"Shelton, Florence T.",1891,3,888,888,888,888,888,888,888,888,30,1882,888,888,888,888,1,30,1882,1889,3,30,1899,1901,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,30,1901,1912,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,30,1895,1899,777,777,777,888,888,888,888,888,888,0,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,30,1899,1901,888,888,888,888,888,888,888,888,888,"02/19/1912","02/19/1912",6,888,30,888,888,888,888,888,888,888,888,888,888,888,888,4,54,30,6,888,"Harlan, John Marshall (I)",27,6,0.189999997615814,888,888,62,6,0.210999995470047,888,888,888,888,888,888,888,888,"666. NO RECORD OF HEARING",666,"03/04/1912",2,888,888,"03/13/1912",2,50,26,1,"888. NOMINATION NOT WITHDRAWN","03/18/1912",2321,247,0,25,3,3,0.216783195734024,143,0.474226802587509,194,0.172413796186447,29,0.560000002384186,25,0.669687807559967,993,0.646153807640076,65,0.595959603786469,99,"12/31/1922",64,2,777,"Sanford, Edward Terry","12/09/1924",55,51,66
"McReynolds, James Clark",1914,1,0,1,111,1,"04.17",67,"888","02/03/1862",1862,117,17,117,17,3,4,0,4,22,0,0,"Reeves, Ellen","McReynolds, John",26,888,888,103,2,1882,1,888,888,888,888,104,2,1884,1,"888. NOMINEE DID NOT READ LAW",888,888,888,0,"888. NEVER MARRIED",888,888,888,888,888,888,888,888,888,888,42,1884,888,888,888,888,1,42,1886,1903,1,32,1912,1913,103,7,1900,1903,777,777,777,777,1,0,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,1903,1907,1913,1914,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,0,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,"08/19/1914","08/19/1914",888,888,888,888,888,888,888,3,888,888,888,888,888,888,888,1,52,42,1,888,"Lurton, Horace Harmon",28,1,-0.397000014781952,888,888,63,1,-0.136999994516373,888,888,888,888,888,888,888,888,"666. NO RECORD OF HEARING",666,"08/24/1914",2,888,888,"08/29/1914",2,44,6,1,"888. NOMINATION NOT WITHDRAWN","10/12/1914",4620,489,0,115,5,9,0.405940592288971,303,0.423197507858276,319,0.274509787559509,51,0.492063492536545,63,0.579348921775818,1966,0.53987729549408,163,0.556025385856628,473,"01/31/1941",78,1,777,"Byrnes, James Frances","08/24/1946",55,51,84
"Brandeis, Louis Dembitz",1916,1,0,1,112,1,"05.12",68,"888","11/13/1856",1856,122,17,122,17,5,5,0,7,13,0,0,"Dembitz, Fredericka","Brandeis, Adolph",16,888,888,4,1,1875,1,888,888,888,888,47,2,1877,1,"888. NOMINEE DID NOT READ LAW",888,888,888,1,"Goldmark, Alice",1891,2,888,888,888,888,888,888,888,888,21,1878,888,888,888,888,3,25,1878,1879,4,21,1879,1916,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,0,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,"01/28/1916","01/28/1916",888,888,888,4,21,888,888,888,888,888,888,888,888,888,888,38,59,21,6,888,"Lamar, Joseph Rucker",28,1,-0.397000014781952,888,888,64,1,-0.173500001430511,888,888,888,888,888,888,888,888,"02/09/1916",19,"05/24/1916",2,999,999,"06/01/1916",2,47,22,1,"888. NOMINATION NOT WITHDRAWN","06/05/1916",3980,453,1,75,5,16,0.432234406471252,273,0.467391312122345,276,0.564102590084076,39,0.75,44,0.654144287109375,1677,0.524475514888763,143,0.666666686534882,429,"02/13/1939",82,1,777,"Douglas, William Orville","10/05/1941",55,51,84
"Clarke, John Hessin",1916,1,0,1,113,1,"07.10",69,"888","09/18/1857",1857,311,35,311,35,3,4,1,11,22,0,0,"Hessin, Melissa","Clarke, John",20,10,1,112,2,1877,1,112,2,1880,1,888,888,888,888,"Clarke, John",35,1878,1,0,"888. NEVER MARRIED",888,888,888,888,888,888,888,888,888,888,35,1878,888,888,888,888,3,35,1878,1880,4,35,1897,1914,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,35,6,1914,1916,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,0,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,"07/14/1916","07/14/1916",5,18,888,888,888,888,888,888,888,888,888,888,888,888,888,2,58,35,1,888,"Hughes, Charles Evans",28,1,-0.397000014781952,888,888,64,1,-0.173500001430511,888,888,888,888,888,888,888,888,"666. NO RECORD OF HEARING",666,"07/24/1916",2,888,888,"07/24/1916",1,666,666,1,"888. NOMINATION NOT WITHDRAWN","10/09/1916",1174,128,0,25,0,0,0.313432812690735,67,0.552083313465118,96,0,17,0.857142925262451,14,0.715139389038086,502,0.621621608734131,37,0.681159377098083,69,"09/18/1922",65,10,12,"Sutherland, George","03/22/1945",17,5,87
"Taft, William Howard",1921,0,0,1,114,1,"01.15",70,"06.02.01","09/15/1857",1857,308,35,308,35,5,5,1,14,8,0,0,"Torrey, Louisa M.","Taft, Alphonso",20,10,3,117,2,1878,1,888,888,888,888,21,2,1880,1,"888. NOMINEE DID NOT READ LAW",888,888,888,1,"Herron, Helen",1886,3,888,888,888,888,888,888,888,888,35,1880,888,888,888,888,1,35,1880,1881,3,35,1883,1885,21,4,1896,1900,117,7,1913,1921,2,0,35,1887,1890,888,888,888,888,888,888,888,888,888,888,6,1892,1900,888,888,888,888,888,888,777,777,1890,1892,888,888,888,888,888,888,888,29,1904,1908,888,888,888,15,1918,1919,1909,1913,888,888,888,888,888,888,888,888,888,888,888,888,0,888,888,888,888,888,888,888,888,888,888,35,1881,1887,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,"06/30/1921","06/30/1921",888,888,888,888,888,7,117,888,888,888,888,888,888,888,888,8,63,7,6,888,"White, Edward Douglass",29,6,0.444999992847443,888,888,67,6,0.283499985933304,888,888,888,888,888,888,888,888,"888. NO REFERRAL",888,"888. NO REFERRAL",888,888,888,"06/30/1921",2,60,4,1,"888. NOMINATION NOT WITHDRAWN","07/11/1921",1574,254,0,5,1,2,0.298387110233307,124,0.395161300897598,124,0.555555582046509,9,0.466666698455811,15,0.570588171482086,680,0.70175439119339,57,0.556521713733673,115,"02/03/1930",72,2,777,"Hughes, Charles Evans","03/08/1930",55,51,72
"Sutherland, George",1922,1,0,1,115,1,"07.11",71,"888","03/25/1862",1862,512,54,409,44,3,2,0,6,8,0,0,"Slater, Frances","Sutherland, Alexander",20,888,888,10,1,1881,1,888,888,888,888,69,1,1883,1,"888. NOMINEE DID NOT READ LAW",888,888,888,1,"Lee, Rosamund",1883,3,888,888,888,888,888,888,888,888,22,1883,44,1883,888,888,3,44,1883,1886,1,51,1917,1922,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,44,1901,1903,777,777,777,44,1905,1917,777,777,777,0,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,44,1896,1900,888,888,888,888,888,888,888,888,888,"09/05/1922","09/05/1922",888,888,888,1,51,888,888,888,888,888,888,888,888,888,888,5,60,44,6,888,"Clarke, John Hessin",29,6,0.444999992847443,888,888,67,6,0.283499985933304,888,888,888,888,888,888,888,888,"888. NO REFERRAL",888,"888. NO REFERRAL",888,888,888,"09/05/1922",1,666,666,1,"888. NOMINATION NOT WITHDRAWN","10/02/1922",2627,286,0,41,1,1,0.435897409915924,195,0.383720904588699,172,0.5,20,0.416666686534882,24,0.560646891593933,1113,0.520833313465118,96,0.568389117717743,329,"01/17/1938",75,1,777,"Reed, Stanley Forman","07/18/1942",192,21,80
"Butler, Pierce",1922,1,0,0,116,1,"06.10",72,"888","03/17/1866",1866,213,23,214,23,1,2,0,13,15,0,0,"Gaffney, Mary","Butler, Patrick",38,888,888,18,2,1887,1,888,888,888,888,888,888,888,888,"Twohy, John",23,1888,2,1,"Cronin, Annie M.",1891,8,888,888,888,888,888,888,888,888,23,1888,888,888,888,888,3,23,1888,1891,4,23,1905,1922,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,0,888,888,888,888,888,888,888,888,888,888,23,1891,1893,23,1893,1897,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,"11/22/1922","11/23/1922",888,888,888,4,23,888,888,888,888,888,888,888,888,888,888,25,56,23,1,888,"Day, William Rufus",29,6,0.444999992847443,888,888,67,6,0.283499985933304,888,888,888,888,888,888,888,888,"666. NO RECORD OF HEARING",666,"11/28/1922",2,888,888,"888. NO RECORD OF ACTION",888,888,888,3,"888. NOMINATION NOT WITHDRAWN","888. NOT CONFIRMED OR DIDN'T SERVE",88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,"888. NOMINEE NOT CONFIRMED OR DIDN'T SERVE",888,888,888,"888. NOMINEE NOT CONFIRMED OR DIDN'T SERVE","11/16/1939",55,51,73
"Butler, Pierce",1922,1,0,1,117,2,"06.11",72,"888","03/17/1866",1866,213,23,214,23,1,2,0,13,15,0,0,"Gaffney, Mary","Butler, Patrick",38,888,888,18,2,1887,1,888,888,888,888,888,888,888,888,"Twohy, John",23,1888,2,1,"Cronin, Annie M.",1891,8,888,888,888,888,888,888,888,888,23,1888,888,888,888,888,3,23,1888,1891,4,23,1905,1922,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,0,888,888,888,888,888,888,888,888,888,888,23,1891,1893,23,1893,1897,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,"12/05/1922","12/05/1922",888,888,888,4,23,888,888,888,888,888,888,888,888,888,888,25,56,23,1,888,"Day, William Rufus",29,6,0.444999992847443,888,888,67,6,0.283499985933304,888,888,888,888,888,888,888,888,"666. NO RECORD OF HEARING",666,"12/18/1922",2,888,888,"12/21/1922",2,61,8,1,"888. NOMINATION NOT WITHDRAWN","01/02/1923",2800,323,0,64,5,3,0.477832496166229,203,0.362162202596664,185,0.5,22,0.371428608894348,35,0.559148907661438,1175,0.555555582046509,108,0.571428596973419,364,"11/16/1939",73,3,777,"Murphy, Francis (Frank) William","11/16/1939",55,51,73
